id	gtin	title	gender	quantity	size	colour	item_group_id	hierarchy	availability	link	sale_price	price	description	custom_label_3	shipping(price)	brand_name	size_system	condition	age_group	identifier_exists	pdxtcat_testing	pdxtstyletax	google_product_category	product_type	category_list	additional_image_link	image_link
AZZ00737-208-20	AZZ0073720820	"Basic Contrast Waist Jersey Maxi Skirt"	Female	15	8	rust	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-208-20.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl.jpg
AZZ00737-208-22	AZZ0073720822	"Basic Contrast Waist Jersey Maxi Skirt"	Female	10	10	rust	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-208-22.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl.jpg
AZZ00737-208-24	AZZ0073720824	"Basic Contrast Waist Jersey Maxi Skirt"	Female	6	12	rust	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-208-24.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl.jpg
AZZ00737-265-14	AZZ0073726514	"Basic Contrast Waist Jersey Maxi Skirt"	Female	8	2	"grey marl"	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-265-14.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl.jpg
AZZ00737-265-16	AZZ0073726516	"Basic Contrast Waist Jersey Maxi Skirt"	Female	24	4	"grey marl"	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-265-16.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl.jpg
AZZ00737-265-18	AZZ0073726518	"Basic Contrast Waist Jersey Maxi Skirt"	Female	6	6	"grey marl"	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-265-18.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl.jpg
AZZ00737-265-20	AZZ0073726520	"Basic Contrast Waist Jersey Maxi Skirt"	Female	7	8	"grey marl"	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-265-20.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl.jpg
AZZ00737-265-22	AZZ0073726522	"Basic Contrast Waist Jersey Maxi Skirt"	Female	9	10	"grey marl"	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-265-22.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl.jpg
AZZ00737-265-24	AZZ0073726524	"Basic Contrast Waist Jersey Maxi Skirt"	Female	17	12	"grey marl"	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-265-24.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_grey%20marl_xl.jpg
AZZ00738	AZZ00738	"Basic Jersey Mini Skirt"	Female	2167			AZZ00738	Parent	"In Stock"	http://us.bhx.com/AZZ00738.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts	Bodycon	"Clothing & Accessories > Clothing > Skirts"	Clothing>Skirts>Bodycon		http://i1.adis.ws/i/bhxamplience/azz00738_khaki_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_khaki_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_khaki_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00738_khaki_xl.jpg
AZZ00738-104-18	AZZ0073810418	"Basic Jersey Mini Skirt"	Female	333	6	berry	AZZ00738	Variant	"In Stock"	http://us.bhx.com/AZZ00738-104-18.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts	Bodycon	"Clothing & Accessories > Clothing > Skirts"	Clothing>Skirts>Bodycon		http://i1.adis.ws/i/bhxamplience/azz00738_berry_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_berry_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_berry_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00738_berry_xl.jpg
AZZ00738-104-20	AZZ0073810420	"Basic Jersey Mini Skirt"	Female	212	8	berry	AZZ00738	Variant	"In Stock"	http://us.bhx.com/AZZ00738-104-20.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts	Bodycon	"Clothing & Accessories > Clothing > Skirts"	Clothing>Skirts>Bodycon		http://i1.adis.ws/i/bhxamplience/azz00738_berry_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_berry_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_berry_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00738_berry_xl.jpg
AZZ00738-104-22	AZZ0073810422	"Basic Jersey Mini Skirt"	Female	3	10	berry	AZZ00738	Variant	"In Stock"	http://us.bhx.com/AZZ00738-104-22.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts	Bodycon	"Clothing & Accessories > Clothing > Skirts"	Clothing>Skirts>Bodycon		http://i1.adis.ws/i/bhxamplience/azz00738_berry_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_berry_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_berry_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00738_berry_xl.jpg
AZZ00738-105-14	AZZ0073810514	"Basic Jersey Mini Skirt"	Female	1	2	black	AZZ00738	Variant	"In Stock"	http://us.bhx.com/AZZ00738-105-14.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts	Bodycon	"Clothing & Accessories > Clothing > Skirts"	Clothing>Skirts>Bodycon		http://i1.adis.ws/i/bhxamplience/azz00738_black_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_black_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_black_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00738_black_xl.jpg
AZZ00738-105-16	AZZ0073810516	"Basic Jersey Mini Skirt"	Female	1	4	black	AZZ00738	Variant	"In Stock"	http://us.bhx.com/AZZ00738-105-16.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts	Bodycon	"Clothing & Accessories > Clothing > Skirts"	Clothing>Skirts>Bodycon		http://i1.adis.ws/i/bhxamplience/azz00738_black_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_black_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_black_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00738_black_xl.jpg
AZZ00738-105-20	AZZ0073810520	"Basic Jersey Mini Skirt"	Female	13	8	black	AZZ00738	Variant	"In Stock"	http://us.bhx.com/AZZ00738-105-20.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts	Bodycon	"Clothing & Accessories > Clothing > Skirts"	Clothing>Skirts>Bodycon		http://i1.adis.ws/i/bhxamplience/azz00738_black_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_black_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_black_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00738_black_xl.jpg
AZZ00738-105-22	AZZ0073810522	"Basic Jersey Mini Skirt"	Female	66	10	black	AZZ00738	Variant	"In Stock"	http://us.bhx.com/AZZ00738-105-22.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts	Bodycon	"Clothing & Accessories > Clothing > Skirts"	Clothing>Skirts>Bodycon		http://i1.adis.ws/i/bhxamplience/azz00738_black_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_black_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_black_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00738_black_xl.jpg
AZZ00738-111-14	AZZ0073811114	"Basic Jersey Mini Skirt"	Female	14	2	camel	AZZ00738	Variant	"In Stock"	http://us.bhx.com/AZZ00738-111-14.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts	Bodycon	"Clothing & Accessories > Clothing > Skirts"	Clothing>Skirts>Bodycon		http://i1.adis.ws/i/bhxamplience/azz00738_camel_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_camel_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_camel_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00738_camel_xl.jpg
AZZ00738-111-16	AZZ0073811116	"Basic Jersey Mini Skirt"	Female	16	4	camel	AZZ00738	Variant	"In Stock"	http://us.bhx.com/AZZ00738-111-16.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts	Bodycon	"Clothing & Accessories > Clothing > Skirts"	Clothing>Skirts>Bodycon		http://i1.adis.ws/i/bhxamplience/azz00738_camel_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_camel_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_camel_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00738_camel_xl.jpg
AZZ00738-111-18	AZZ0073811118	"Basic Jersey Mini Skirt"	Female	18	6	camel	AZZ00738	Variant	"In Stock"	http://us.bhx.com/AZZ00738-111-18.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts	Bodycon	"Clothing & Accessories > Clothing > Skirts"	Clothing>Skirts>Bodycon		http://i1.adis.ws/i/bhxamplience/azz00738_camel_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_camel_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00738_camel_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00738_camel_xl.jpg
